4.966077332431477476e-03
4.829696263179194225e-03
1.085743618386139468e-02
1.345994782925927571e-02
2.146647800068402639e-02
2.533026319415722372e-02
4.271265351616661265e-02
5.877009272959188985e-02
6.514564424374445772e-02
9.737575073125655234e-02
1.859875914072502412e-01
2.926040827097680652e-01
5.045390116898543775e-01
6.209438047091924151e-01
5.891470188797953700e-01
1.687455989738682760e+01
6.954206641250004317e+00
1.284878623129978159e+01
1.242524120609242999e+01
6.664105507967880371e+00
7.555663833056862622e+00
6.392653527211049180e+00
4.621678977137293032e+00
3.781488244622607908e+00
3.267143678536581941e+00
2.494148785131516277e+00
2.601629782212041331e+00
2.405153165101097557e+00
1.917899787029797132e+00
1.544743395927691720e+00
