2.000000000000000000e+02
1.999762000000000057e+02
7.312000000000000455e+01
1.992510000000000048e+02
1.982774000000000001e+02
1.966947999999999865e+02
1.905422000000000082e+02
1.714550000000000125e+02
1.585989999999999895e+02
1.624799999999999898e+02
2.400019999999999953e+01
7.074559999999999604e+01
3.474920000000000186e+01
1.117880000000000074e+01
9.340999999999999304e+00
2.183800000000000185e+00
9.990000000000000213e+00
9.537200000000000344e+00
8.849999999999999645e+00
8.865999999999999659e+00
1.507600000000000051e+00
7.311999999999999611e-01
8.436999999999999389e+00
9.119999999999999218e+00
4.933799999999999741e+00
2.804199999999999804e+00
1.324200000000000044e+00
4.647999999999999909e-01
5.578199999999999825e+00
2.173599999999999977e+00
