1.482019335721958542e-01
1.652590031354269628e-01
1.730395151974038204e-01
2.108414657583286000e-01
2.211570374681695872e-01
2.169813625505924437e-01
2.340978120221064163e-01
2.997318080390184991e-01
3.433795455446762568e-01
3.113586702295137454e-01
3.371408191689144740e-01
3.722865643798479174e-01
4.441269386646259920e-01
4.919032997891873982e-01
6.155098510182589466e-01
5.497130484002041850e-01
6.695151666434424609e-01
6.057945605870608263e-01
6.635392314374307654e-01
7.388769905794618786e-01
8.577170018215078962e-01
1.033416951137153594e+00
8.425943010902308128e-01
1.216281469322527897e+00
2.002407982981281975e+00
1.584827141499169700e+00
2.034809407194001718e+00
5.081500154842435002e+00
1.768571293981203718e+00
5.100724640477474203e+00
